source,target
50314,13408
50314,1321
50314,12183
21805,48267
21805,13408
21805,21096
21805,15770
21805,13854
33856,22953
33856,44501
33856,15025
33856,51975
33856,8997
3649,22953
3649,8997
3649,39566
3649,51975
3649,56279
8997,22953
8997,3649
8997,33856
8997,39566
8997,15025
44239,63286
44239,22953
44239,32724
44239,39566
44239,48374
5324,50988
5324,45990
5324,42707
5324,2981
5324,32012
32012,42707
32012,67334
32012,35226
32012,29530
32012,50988
50988,35226
50988,29530
50988,31151
50988,53240
50988,42487
61753,31151
61753,62350
61753,53240
61753,50685
61753,43108
6776,58718
6776,22726
6776,37346
6776,4215
6776,33381
55137,38440
55137,62292
55137,42199
55137,51883
55137,54199
38567,39297
38567,9265
38567,57022
38567,10245
38567,58718
59000,55888
59000,54657
59000,28272
59000,12353
59000,27335
55888,59000
55888,33381
55888,54657
55888,4215
55888,28272
12834,33168
12834,16566
12834,49606
12834,30429
12834,10125
54657,33381
54657,59000
54657,55888
54657,4215
54657,2454
4215,33381
4215,53948
4215,59490
4215,55888
4215,27335
27335,33381
27335,4215
27335,59000
27335,22726
27335,54657
51830,47546
51830,59574
51830,54510
51830,11943
51830,13214
54510,20023
54510,13214
54510,30806
54510,39063
54510,47546
11943,7940
11943,47546
11943,51830
11943,33188
11943,13214
13214,36540
13214,30806
13214,20023
13214,54510
13214,51335
26072,38699
26072,60602
26072,32534
26072,24086
26072,53247
45176,38699
45176,9716
45176,51073
45176,59304
45176,36401
9716,29320
9716,60602
9716,21767
9716,28856
9716,42609
49698,23757
49698,62184
49698,44168
49698,19525
49698,2411
62184,23757
62184,49698
62184,12770
62184,32661
62184,3428
63097,33482
63097,24939
63097,7945
63097,23757
63097,14366
3926,3748
3926,12376
3926,23757
3926,64399
3926,35872
55368,62003
55368,23757
55368,12957
55368,2411
55368,24939
39423,16523
39423,16505
39423,4666
39423,14333
39423,34148
4666,39423
4666,4690
4666,34148
4666,16523
4666,14333
16523,39423
16523,24794
16523,29600
16523,14333
16523,34148
4018,14661
4018,49797
4018,58479
4018,35807
4018,4690
44408,27406
44408,14172
44408,14661
44408,3019
44408,16134
60024,65899
60024,21706
60024,4285
60024,28799
60024,35811
28355,16505
28355,14333
28355,12758
28355,39423
28355,66360
16505,39423
16505,28355
16505,14333
16505,16523
16505,29600
10125,30429
10125,12748
10125,16566
10125,49606
10125,32166
12748,30429
12748,10125
12748,44501
12748,5760
12748,61537
49606,30429
49606,16566
49606,10125
49606,12834
49606,33168
32087,31331
32087,28272
32087,30351
32087,26283
32087,40795
2627,47624
2627,26283
2627,38357
2627,12192
2627,63166
38357,12192
38357,1998
38357,2627
38357,67063
38357,26283
35158,61620
35158,39273
35158,63101
35158,64153
35158,34882
39273,34882
39273,61620
39273,35158
39273,40072
39273,35846
60577,5899
60577,25770
60577,43740
60577,8180
60577,4858
4858,22587
4858,5157
4858,29102
4858,43740
4858,25770
50820,52973
50820,18825
50820,62749
50820,14336
50820,66216
11587,27846
11587,54336
11587,51764
11587,66216
11587,50984
59979,50984
59979,60148
59979,1721
59979,38446
59979,66216
62597,42738
62597,945
62597,42333
62597,31303
62597,52323
50984,54336
50984,8731
50984,11587
50984,63400
50984,17714
7027,48402
7027,66216
7027,53817
7027,36045
7027,30992
51703,45736
51703,38790
51703,48123
51703,21624
51703,17791
59151,44545
59151,21624
59151,16259
59151,54670
59151,4184
4184,36392
4184,24307
4184,41857
4184,21624
4184,19935
54000,12720
54000,40476
54000,21624
54000,24825
54000,48902
28130,27595
28130,31534
28130,61002
28130,56438
28130,26586
27614,58121
27614,23037
27614,42929
27614,35832
27614,30700
58121,46338
58121,30044
58121,27614
58121,44548
58121,54380
30169,26586
30169,27595
30169,9612
30169,43588
30169,59770
9612,29282
9612,42785
9612,26586
9612,52418
9612,59770
29929,5431
29929,22236
29929,6973
29929,56438
29929,23037
38539,42309
38539,50171
38539,44034
38539,57487
38539,49104
5431,29929
5431,36893
5431,6973
5431,10660
5431,22236
57487,49104
57487,5399
57487,38539
57487,42309
57487,26436
27595,28130
27595,61002
27595,31534
27595,30169
27595,56438
46089,31534
46089,56438
46089,61002
46089,28130
46089,26586
39608,43970
39608,64498
39608,6569
39608,56185
39608,38760
62198,56185
62198,51047
62198,14215
62198,49101
62198,40654
43970,39608
43970,6569
43970,8745
43970,56185
43970,39468
60041,64652
60041,52508
60041,58679
60041,15704
60041,6213
17354,41012
17354,66935
17354,54011
17354,39468
17354,38930
22222,3039
22222,43614
22222,1046
22222,60209
22222,66181
38995,21646
38995,1046
38995,37019
38995,42117
38995,52493
62207,1046
44526,224
44526,46814
44526,51912
44526,1046
44526,32115
4890,10236
4890,20998
4890,46436
4890,53373
4890,2478
27248,29354
27248,47980
27248,54892
27248,16761
27248,36235
59662,59520
59662,29258
59662,35946
59662,18394
59662,56641
12082,787
12082,39992
12082,38075
12082,58501
12082,41510
3291,40116
3291,37817
3291,33379
3291,48029
3291,23945
46459,62972
46459,37459
46459,16284
46459,33245
46459,16636
6382,21619
6382,62972
6382,5097
6382,49276
6382,13543
49276,62972
49276,32346
49276,6382
49276,34480
49276,31345
5097,6382
5097,62972
5097,49276
5097,7656
5097,13543
66364,13543
66364,34582
66364,65944
66364,4851
66364,16840
21619,6382
21619,13543
21619,62972
21619,45318
21619,14512
14638,21151
14638,22428
14638,44308
14638,1024
14638,4459
980,10589
980,5198
980,39813
980,17275
980,27318
35136,59254
35136,2188
35136,2790
35136,34548
35136,31514
39747,25892
39747,3433
39747,32023
39747,39813
39747,3145
15495,14512
15495,29749
15495,55050
15495,63259
15495,19348
29749,15495
29749,14512
29749,55050
29749,28356
29749,19348
55050,29749
55050,14512
55050,15495
55050,6382
55050,21619
19666,45747
19666,14512
19666,3871
19666,29541
19666,13414
63259,41554
63259,15495
63259,14512
63259,26955
63259,47995
4258,33252
4258,57563
4258,13414
4258,13442
4258,50790
33252,4258
33252,57563
33252,13414
33252,13442
33252,20547
13414,43016
13414,33252
13414,4258
13414,57563
13414,8276
12916,13185
12916,62231
12916,51788
12916,13631
12916,66660
27016,54286
27016,23074
27016,17765
27016,2040
27016,38007
8686,51788
8686,13185
8686,21703
2220,4824
2220,18817
2220,50188
2220,11031
2220,18983
25709,53419
25709,62323
25709,63588
25709,58342
25709,55466
13631,49982
13631,65795
13631,29364
13631,12916
13631,46116
1402,60437
1402,10395
1402,57015
1402,57715
1402,8988
57693,1762
57693,26348
57693,60437
57693,35556
57693,60099
2936,49307
2936,41626
2936,13925
2936,18689
2936,61433
9821,49210
9821,2410
9821,56530
9821,43625
9821,60437
60341,22109
60341,25627
60341,27587
60341,2750
60341,17817
13444,57000
13444,10989
13444,18223
13444,61063
13444,10637
25627,8507
25627,66137
25627,5325
25627,27415
25627,46900
22109,10311
22109,61654
22109,55376
22109,17194
22109,8168
28520,10850
28520,9619
28520,27572
28520,271
5525,865
5525,50429
5525,54583
5525,10850
5525,63337
27572,57572
27572,18076
27572,271
27572,59717
27572,10850
62663,63592
62663,15508
62663,44985
62663,40951
62663,54767
60975,53269
60975,28853
60975,11087
60975,65050
60975,50548
12885,65514
12885,9214
12885,49436
12885,2986
12885,67304
16565,5642
16565,25923
16565,35112
16565,42180
16565,10458
19829,11087
19829,59761
19829,3944
19829,48155
19829,53575
14380,29249
14380,62785
14380,18376
14380,65543
14380,50018
30976,52322
30976,51782
30976,14795
30976,50018
30976,27643
9889,8643
9889,44906
9889,14797
9889,50018
9889,38789
52287,50018
52287,14380
62785,14380
62785,21132
62785,50018
62785,31765
62785,30498
40868,39182
40868,23279
40868,35121
40868,66246
40868,9881
1764,2748
1764,58098
1764,57660
1764,28950
1764,12195
40707,5789
55059,40962
55059,52513
55059,9078
55059,9035
55059,57137
53219,19013
53219,40962
53219,11201
52513,18764
52513,55059
52513,19013
52513,40962
4922,18565
4922,57982
4922,31344
4922,40962
4922,29550
3475,10503
3475,63420
3475,35940
3475,35688
3475,52688
49942,9831
49942,56674
49942,3657
49942,17504
49942,52532
10546,48382
10546,26847
10546,60102
10546,9831
10546,59607
31089,16480
31089,22553
31089,5935
31089,9831
31089,52349
53971,15375
53971,56207
53971,16785
53971,31183
53971,62057
43407,52724
43407,41537
43407,66731
43407,48611
43407,15840
12525,17010
12525,46764
12525,52375
12525,5055
12525,6948
41537,43407
41537,47613
41537,66530
41537,62565
41537,6948
5055,12525
5055,17010
5055,52375
5055,3210
5055,33446
15386,14672
15386,11669
15386,25719
15386,64133
15386,23910
25719,55220
25719,14672
25719,11669
25719,15386
25719,5612
14672,15386
14672,25719
14672,23910
14672,55220
14672,11669
23910,14672
23910,29840
23910,15386
23910,44061
23910,42456
64133,15386
64133,44061
64133,11669
64133,23910
64133,37601
11381,60635
11381,252
11381,24172
11381,30638
11381,51387
14778,35944
14778,7804
14778,49362
14778,1464
14778,52482
51848,53131
51848,37392
51848,45380
51848,47170
51848,16127
11512,46996
11512,64138
11512,49003
11512,9919
11512,33964
63926,25882
15462,25882
62812,25314
62812,65082
62812,38902
62812,54779
62812,25882
49716,27411
49716,64940
49716,34526
49716,33920
49716,17633
38526,32895
38526,51331
38526,37393
38526,53629
38526,44857
62378,52400
62378,7492
62378,30557
62378,27411
62378,9394
14735,58832
14735,52665
14735,45264
14735,14910
14735,2720
14910,59004
14910,58832
14910,14735
14910,63859
14910,39848
45264,14735
45264,47593
45264,4970
45264,29639
45264,58832
53436,54046
53436,45835
53436,47360
53436,28072
53436,58832
44913,34811
44913,418
44913,47056
44913,65824
44913,23834
13396,418
13396,52550
13396,17855
13396,47056
13396,30906
65824,43168
65824,18573
65824,34811
65824,47588
65824,35984
65308,18855
65308,45996
65308,56307
65308,5706
65308,33573
60670,12533
60670,20584
60670,18569
30906,56757
30906,12798
30906,18569
30906,2720
30906,24513
29503,11560
29503,22803
29503,29963
29503,842
29503,57565
29804,46627
29804,34934
29804,46152
29804,4811
29804,50245
20627,15456
20627,63042
20627,61129
20627,11924
15456,20627
15456,63042
15456,5915
15456,33395
15456,23118
61129,20627
61129,63042
61129,48951
61129,65204
61129,28074
33689,9738
33689,2720
33689,12798
33689,14735
33689,41519
55398,67215
55398,39674
55398,19259
55398,18170
55398,27746
56522,28890
56522,36015
56522,58621
37052,47341
37052,17728
37052,28890
37052,27449
37052,9391
62384,10937
62384,11037
62384,55944
62384,28890
62384,53671
10937,29634
10937,32270
10937,55151
10937,34175
10937,62384
44620,45835
44620,47360
44620,59597
44620,43947
44620,50549
35553,14848
35553,45835
35553,55950
35553,49165
35553,52420
47360,45835
47360,44620
47360,53436
47360,33494
47360,8649
59597,32270
59597,55151
59597,44620
59597,45835
59597,16249
43168,54421
43168,65824
43168,18573
43168,40007
43168,58283
54046,53436
54046,60230
54046,66043
54046,9724
54046,21
34495,53388
34495,51604
34495,350
34495,23180
34495,17202
350,4246
350,51604
350,22850
350,34495
350,53388
23180,34495
23180,51604
23180,53388
23180,350
23180,4246
25338,350
25338,17202
25338,34495
25338,51604
25338,41596
27811,51604
27811,350
27811,17202
27811,34495
27811,23180
63525,62447
63525,7703
63525,50152
63525,34416
63525,19324
62447,7703
62447,63525
62447,19324
62447,1966
62447,51064
7703,62447
7703,63525
7703,9031
7703,56378
7703,19324
66663,62447
66663,50152
66663,55173
66663,62797
66663,36618
19324,51064
19324,62447
19324,56378
19324,59436
19324,16620
9031,7703
9031,45767
9031,62447
9031,1966
9031,19324
67200,36086
67200,9231
67200,47335
67200,65152
67200,38323
26206,18090
26206,38323
26206,65152
26206,46656
26206,62113
9231,67200
9231,65152
9231,36086
9231,17259
9231,38323
36086,65152
36086,67200
36086,38323
36086,9231
36086,17259
65152,36086
65152,9231
65152,67200
65152,2434
65152,38323
63197,30075
63197,66114
63197,58763
63197,3960
63197,6001
3404,3960
3404,63197
3404,40174
3404,17516
3404,19316
28086,63197
28086,17516
28086,38853
28086,62864
28086,16001
30075,63197
30075,6001
30075,58763
30075,66114
30075,14211
3960,63197
3960,3404
3960,66114
3960,30075
3960,28086
40421,25937
40421,52271
40421,18211
40421,12611
40421,25655
25249,52271
25249,9665
25249,25937
25249,40421
25249,59106
26611,13224
26611,52271
26611,40421
26611,25655
26611,18211
37645,36530
37645,52271
37645,25655
37645,25937
37645,18211
43318,52271
43318,25249
43318,48992
43318,15978
43318,13224
49785,52271
49785,25655
49785,18211
49785,56565
49785,59106
56565,63840
56565,49785
56565,1707
56565,48992
56565,25655
33281,32418
33281,25069
33281,4867
33281,33960
33281,43587
32418,33281
32418,46049
32418,4867
32418,11322
32418,493
4867,21959
4867,32418
4867,33281
4867,11322
4867,33960
44437,14485
44437,55585
44437,9760
44437,56493
44437,2044
2044,22786
2044,63244
2044,21900
2044,16434
2044,14485
55585,44437
55585,9760
55585,14485
55585,22786
55585,2044
9760,55585
9760,44437
9760,14485
9760,22786
9760,9113
9113,58463
9113,14485
9113,9760
9113,22786
9113,35483
16434,16417
16434,2044
16434,21900
16434,22786
16434,63244
27389,21900
27389,16434
27389,14485
27389,2044
27389,63244
22786,2044
22786,63244
22786,16417
22786,16434
22786,21900
63244,2044
63244,22786
63244,16434
63244,21900
63244,53857
10781,48410
10781,18546
10781,61888
10781,28304
10781,13094
32263,29365
32263,52251
32263,35858
32263,5714
32263,25645
58437,33771
58437,56806
58437,34254
58437,29893
58437,12042
12042,58437
12042,51129
12042,56806
12042,33771
12042,29893
2076,56806
2076,36810
2076,51129
2076,16466
2076,2933
56806,51129
56806,33771
56806,58437
56806,29893
56806,2076
12588,2933
12588,2076
12588,46164
12588,51129
12588,39101
19145,8270
19145,13719
19145,26383
19145,38272
19145,62771
20164,29882
20164,55292
20164,56723
20164,61870
20164,58070
65062,27567
65062,42614
65062,34593
65062,22958
65062,62151
48373,20574
48373,29618
48373,41069
48373,17486
48373,52766
18069,6626
18069,52415
18069,29618
18069,36058
18069,66206
19247,55686
19247,14733
19247,48556
19247,47355
19247,25677
9115,22813
9115,51543
9115,11700
9115,8595
9115,37150
48957,12153
48957,20413
48957,61814
48957,38529
48957,26334
56174,13176
56174,35446
56174,17299
56174,8893
56174,22761
13176,35446
13176,56174
13176,17299
13176,53896
13176,33358
22761,17299
22761,56174
22761,51826
22761,12043
22761,13176
8893,17299
8893,56174
8893,51826
8893,42581
8893,35446
51826,22761
51826,8893
51826,17299
51826,42581
51826,35877
24840,28135
24840,29204
24840,1879
24840,58268
24840,35776
66288,20030
66288,29204
66288,16587
66288,17414
66288,9905
8710,54699
8710,34468
8710,49001
8710,63096
8710,50911
28135,24840
28135,51459
28135,35776
28135,58268
28135,19875
21291,32149
21291,19875
21291,38257
21291,47919
21291,917
13300,62017
13300,32122
13300,47919
13300,25309
13300,30001
14356,23537
14356,34700
14356,53201
14356,21995
14356,32939
10085,6193
10085,13718
10085,45782
10085,4328
10085,30734
13718,10085
13718,6193
13718,45782
13718,46793
13718,44864
45782,46793
45782,10085
45782,4328
45782,6193
45782,13718
53409,6193
53409,44864
53409,10085
53409,66274
53409,13718
46793,45782
46793,63688
46793,6193
46793,10085
46793,13718
51203,39756
51203,11878
51203,53201
51203,32122
51203,14356
17233,39756
17233,2447
17233,43098
17233,62906
17233,59135
54620,35643
54620,63073
54620,39756
54620,13479
54620,7571
13229,53201
13229,35643
13229,7935
13229,9943
13229,39756
51056,49664
51056,9914
51056,37990
51056,35162
51056,10632
18936,25446
18936,43481
18936,14278
18936,63375
18936,16341
49664,55450
49664,51056
49664,9914
49664,55654
49664,39790
36998,50384
36998,2649
36998,44753
36998,9852
36998,61949
61949,2649
61949,62364
61949,36998
61949,61910
61949,50384
44753,2649
44753,36998
44753,50384
44753,9852
44753,8947
50384,36998
50384,2649
50384,44753
50384,9852
50384,17012
8947,32953
8947,2649
8947,13297
8947,67009
8947,5299
32411,13003
32411,28381
32411,35606
32411,40080
32411,40439
35993,37039
35993,49475
35993,53449
35993,11658
35993,38324
11658,35993
11658,53449
11658,14777
11658,42270
11658,41899
30423,12233
30423,12913
30423,65669
30423,37585
30423,65309
31056,19633
31056,9569
31056,35528
31056,56925
31056,44183
50283,10507
50283,9569
50283,10009
50283,26401
50283,56671
19633,31056
19633,9569
19633,35034
19633,61815
19633,8161
59227,34362
59227,54141
59227,9569
59227,58780
59227,39021
63068,20715
63068,11963
63068,1895
10985,20715
10985,9303
10985,48025
10985,1895
10985,29592
48025,46798
48025,8827
48025,44263
48025,43372
48025,49219
3376,50424
3376,10502
3376,43747
3376,29516
3376,12358
18352,50424
18352,16522
18352,63034
18352,1895
43747,50424
43747,66044
43747,53090
43747,3376
43747,61101
14756,362
14756,50424
14756,22572
14756,5179
14756,44443
19130,14543
19130,14044
19130,29711
19130,2110
19130,25047
14543,20132
14543,10447
14543,5007
14543,19130
14543,49067
55681,35795
55681,35733
55681,16653
55681,14492
55681,13547
35795,55681
35795,13547
35795,16653
35795,35733
35795,59147
16653,15900
16653,55681
16653,35795
16653,35733
16653,13597
15310,16653
15310,14416
15310,32766
15310,59784
15310,29250
12913,12233
12913,30423
12913,3767
12913,51963
12913,16653
33815,43002
33815,35000
33815,28858
33815,23891
33815,42281
28858,43002
28858,33815
28858,3115
28858,15269
28858,15583
15583,43002
15583,41736
15583,4825
15583,28858
15583,55068
42281,43242
42281,43002
42281,13013
42281,33815
42281,1401
20864,43002
20864,4119
20864,15583
20864,34219
1660,27898
1660,55722
1660,37428
1660,6250
1660,24665
24665,31849
24665,27898
24665,13003
24665,32461
24665,2937
46034,27898
46034,24665
46034,27969
46034,39601
46034,4941
14274,43385
14274,24421
14274,31173
14274,43155
14274,17004
40317,11948
40317,39601
40317,37805
40317,18561
40317,5778
55765,1831
55765,41089
55765,43385
55765,35293
55765,30352
19838,12861
19838,58285
19838,52923
19838,14023
19838,60715
42323,21481
42323,63230
42323,40510
42323,51679
42323,27785
59853,7242
59853,3215
59853,6231
59853,13380
59853,57318
39083,50423
39083,4301
39083,16449
39083,64983
39083,42053
12040,42053
12040,36309
12040,28876
12040,60265
12040,42778
18244,21066
18244,43713
18244,7351
18244,17077
18244,43351
25402,64320
25402,21066
25402,7351
25402,45502
25402,5804
49415,43351
49415,49392
49415,40766
49415,22170
49415,17077
49392,29746
49392,12511
49392,53926
49392,17689
49392,23046
28105,62910
28105,43426
28105,62970
28105,56391
28105,3547
25102,17077
25102,43426
25102,5101
25102,1056
25102,43351
62910,28105
62910,43426
62910,62970
62910,12511
62910,53926
32463,5321
32463,47774
32463,61395
32463,58234
32463,45194
4953,15986
4953,64751
4953,10483
4953,13335
4953,52498
33176,18883
33176,41703
33176,54873
33176,61921
33176,44188
54873,49815
54873,33176
54873,18883
54873,66928
54873,47774
23046,14759
23046,17124
23046,3264
23046,22170
23046,15904
44991,12511
44991,39148
44991,62970
44991,64752
44991,56606
62970,56606
62970,12511
62970,44991
62970,3547
62970,53926
4794,34965
4794,21082
4794,64845
4794,14201
4794,41798
65976,25582
65976,476
65976,31678
65976,33657
65976,13110
60072,60947
60072,63406
60072,17484
60072,16913
60072,10542
44391,3533
44391,23390
44391,30586
44391,2118
44391,52013
52013,64038
52013,11340
52013,3533
52013,30586
52013,44391
30586,44391
30586,3533
30586,52013
30586,64038
30586,11340
64038,52013
64038,3533
64038,11340
64038,30586
64038,22852
11340,52013
11340,3804
11340,3533
11340,19577
11340,64038
18831,49756
18831,42517
18831,46868
18831,14885
18831,37199
28539,19335
28539,47617
28539,49756
28539,15759
28539,10662
33883,49756
33883,45577
33883,36448
33883,41326
33883,57778
10655,53526
10655,8501
10655,49756
10655,8604
10655,52485
21212,36875
21212,46458
21212,23095
21212,41088
21212,38207
38207,41088
38207,46458
38207,23095
38207,55420
38207,21212
46458,21212
46458,11719
46458,38207
46458,58214
46458,15009
41088,55420
41088,21212
41088,38207
41088,35497
41088,46458
26872,1075
26872,14002
26872,14206
26872,35983
26872,10389
10710,14206
10710,38045
10710,1075
10710,24025
10710,15862
14206,10710
14206,38045
14206,36033
14206,26872
14206,1075
38045,40137
38045,19320
38045,14603
38045,14206
38045,10710
66877,36394
66877,24
66877,8698
66877,8042
66877,3109
29878,16189
29878,40296
29878,4794
29878,37353
29878,18056
26094,32428
26094,45802
26094,39112
26094,66420
26094,47357
60852,13978
60852,22437
60852,60699
60852,5664
60852,47363
62201,54323
62201,37086
62201,1854
62201,13384
62201,49095
7887,13978
7887,51522
7887,60852
7887,21543
7887,62442
51522,13978
51522,7887
51522,41829
51522,60852
51522,50154
21543,60852
21543,53132
21543,57006
21543,13978
21543,15619
12843,11534
12843,33266
12843,27350
12843,15067
12843,10365
27350,11534
27350,10365
27350,40256
27350,12843
27350,30071
10365,40256
10365,11534
10365,27350
10365,57618
10365,12843
15619,11534
15619,57618
15619,10365
15619,40256
15619,16486
40256,10365
40256,27350
40256,11534
40256,30071
40256,15619
27536,16456
27536,30628
27536,42617
27536,30071
27536,23322
43831,33544
43831,25686
43831,30071
43831,62345
43831,57955
32971,30071
32971,8226
32971,30628
32971,43831
32971,54511
54511,30094
54511,30071
54511,50715
54511,32971
54511,30628
33544,43831
33544,30071
33544,25686
33544,57955
33544,32971
59201,36730
59201,27509
59201,38957
59201,35499
59201,30490
14898,6363
14898,17322
14898,54203
14898,59558
14898,21324
51069,17322
51069,22297
51069,24073
51069,21324
51069,6363
13774,28609
13774,11280
13774,39640
13774,30500
13774,1204
2681,13822
2681,12050
2681,33891
2681,98
2681,45267
35101,7437
35101,9045
35101,16795
35101,276
35101,46267
61055,32098
61055,53667
61055,29896
61055,29229
61055,27438
32098,53667
32098,5847
32098,31070
32098,4859
32098,60027
39540,39913
39540,11714
39540,40329
39540,39227
39540,25818
53667,32098
53667,32343
53667,52606
53667,31070
53667,15202
49096,46863
49096,31931
49096,26568
49096,47019
49096,26412
46863,49096
46863,31931
46863,60748
46863,5914
46863,26568
14149,60748
14149,13417
14149,45581
14149,66055
14149,37629
26568,26164
26568,23979
26568,49096
26568,23575
26568,29483
18437,23575
18437,46863
18437,60748
18437,26568
18437,13333
30857,63574
30857,67293
30857,51958
30857,24239
30857,10610
37502,58855
37502,18964
37502,29014
37502,10105
37502,57608
67293,35122
67293,22262
67293,12729
67293,30857
67293,51958
29796,2225
29796,21280
29796,33608
29796,8359
29796,19514
25989,40062
25989,25752
25989,15244
25989,7002
25989,1934
26417,63350
26417,11401
26417,9168
26417,23460
26417,17475
60892,13212
60892,18231
60892,20098
60892,12690
60892,63350
17475,4473
17475,9168
17475,63350
17475,29384
17475,26417
11401,26417
11401,63350
11401,47709
11401,65706
11401,60892
13212,12690
13212,20098
13212,60892
13212,22393
13212,45479
25345,23460
25345,61942
25345,4473
25345,41896
25345,9168
8922,55260
8922,17988
8922,64387
8922,35885
8922,60883
64387,8922
64387,17988
64387,35885
64387,6008
64387,38096
58286,8876
58286,29756
58286,51840
58286,9976
58286,25689
4289,60902
4289,19180
4289,63350
4289,26417
4289,9168
37084,60902
37084,19180
37084,49007
37084,33827
37084,39033
33827,39033
33827,63270
33827,19180
33827,49007
33827,4289
39033,63270
39033,33827
39033,19180
39033,49007
39033,4289
67189,43994
67189,66495
67189,23309
67189,57343
67189,36835
32083,51602
32083,33827
32083,39033
32083,63098
32083,43237
34739,15461
34739,62512
34739,64613
34739,54742
34739,39033
63270,39033
63270,33827
63270,56079
63270,49007
63270,18640
41501,19737
41501,51059
41501,10945
41501,29689
41501,56795
56795,41501
56795,19737
56795,51059
56795,10945
56795,49903
8131,19737
8131,5320
8131,34884
8131,23659
8131,21608
3107,17926
3107,206
3107,25466
3107,33725
3107,32174
31878,63373
31878,38252
31878,3025
31878,61848
31878,18640
36562,37686
36562,13147
36562,27396
36562,33737
36562,29718
206,32520
206,55471
206,17926
206,65748
206,6313
49007,19180
49007,39033
49007,33827
49007,63270
49007,37084
3025,63919
3025,7414
3025,18640
3025,61019
3025,53736
7414,3025
7414,53736
7414,18640
7414,3377
7414,63919
25789,21939
25789,17183
25789,12909
25789,4976
25789,54078
54078,12909
54078,4976
54078,17183
54078,65715
54078,25789
65715,7764
65715,54078
65715,12909
65715,21027
65715,4976
12909,4976
12909,25789
12909,54078
12909,21939
12909,17183
38421,21939
38421,25789
38421,17183
38421,4976
38421,24422
3765,21027
3765,58007
3765,66501
3765,52022
3765,21459
39123,48953
39123,5414
39123,34847
39123,51791
39123,58812
59494,32884
59494,47339
59494,28621
59494,65025
59494,36496
19485,23529
19485,47003
19485,193
19485,43097
19485,65094
41193,40063
41193,21630
41193,53098
41193,18777
41193,27700
52196,44816
52196,22415
52196,12991
52196,54212
52196,15886
44816,52196
44816,22415
44816,8709
44816,15886
44816,18777
22415,15886
22415,52196
22415,54870
22415,44816
22415,34702
18777,12991
18777,44816
18777,59166
18777,27700
18777,52196
15886,22415
15886,34702
15886,54870
15886,52196
15886,44816
43811,20823
43811,43718
43811,13878
43811,10146
43811,52624
13878,43811
13878,20823
13878,10146
13878,43718
13878,15579
10146,43811
10146,13878
10146,20823
10146,43718
10146,28161
15579,13880
15579,63740
15579,32485
15579,37037
15579,13834
31490,39950
31490,31562
31490,4147
31490,193
31490,47718
31562,31490
31562,35049
31562,7897
31562,4147
31562,2756
23529,4147
23529,19485
23529,19504
23529,47003
23529,31490
5414,39123
5414,12569
5414,15112
5414,34847
5414,38328
41903,46107
41903,12149
41903,60610
41903,66687
41903,51933
51933,29461
51933,11794
51933,53224
51933,51673
51933,66441
50398,62798
50398,27508
50398,53426
50398,50897
50398,56709
36580,5352
36580,39630
36580,33931
36580,61795
36580,11242
61795,5352
61795,42385
61795,27805
61795,36580
61795,20779
13129,52778
13129,27805
13129,14230
13129,26939
13129,55148
1403,19230
1403,6110
1403,7432
1403,45135
1403,42533
39994,47166
39994,6934
39994,48478
39994,19023
39994,45948
61857,57739
61857,64395
61857,8005
61857,5555
61857,6438
30985,6438
30985,54388
30985,5160
30985,19075
30985,29594
37883,51025
37883,9274
37883,47104
37883,6438
37883,56363
33768,9981
33768,6438
33768,37883
33768,57739
33768,35515
60894,49661
60894,52778
60894,22284
60894,47171
60894,12068
63891,59412
63891,38904
63891,32702
63891,16788
63891,13063
45268,8362
45268,35325
45268,5866
45268,53280
45268,21584
34021,22887
34021,66064
34021,25924
34021,12554
34021,997
65751,25644
65751,27598
65751,53753
65751,15991
65751,1207
7542,19785
7542,7871
7542,25644
7542,46870
7542,48666
36782,54043
36782,25644
36782,64124
36782,29888
36782,36405
23906,62653
23906,29594
23906,46800
23906,7225
23906,37764
35818,52509
35818,22303
35818,13610
35818,54204
35818,2270
4097,66664
4097,62585
4097,51776
4097,29594
4097,32092
45074,14058
45074,62385
45074,31847
45074,56545
45074,51142
18856,51580
18856,39207
18856,23143
18856,7010
18856,35193
7010,51580
7010,18856
7010,23143
7010,24563
7010,19373
19373,2393
19373,58127
19373,24488
19373,18856
19373,51580
30167,24563
30167,19373
30167,25390
30167,21738
30167,47122
41191,5106
41191,24563
41191,39851
41191,13891
41191,19128
4799,25077
4799,66222
4799,66086
4799,16603
4799,49666
11189,4522
11189,2431
11189,25077
11189,1867
11189,43207
66222,38220
66222,4799
66222,37642
66222,25077
66222,47065
4522,11189
4522,2431
4522,32396
4522,25077
4522,5094
54383,57370
54383,59614
54383,20829
54383,37387
54383,20426
64193,6005
64193,33886
64193,63943
64193,60523
64193,54688
33886,64193
33886,51362
33886,35754
33886,45566
33886,40869
63943,48823
63943,36042
63943,35248
63943,6005
63943,64193
50103,4313
50103,48000
50103,64711
50103,33904
50103,49800
51022,21760
51022,66070
51022,45159
51022,52669
51022,8545
21760,51022
21760,66070
52669,51022
52669,66070
52669,26900
52669,60523
52669,4306
43180,11329
43180,39819
43180,14653
43180,4418
43180,51022
40398,21657
40398,17845
40398,33246
40398,25057
40398,66322
8545,45159
8545,51022
8545,61924
8545,43180
8545,60523
50479,8209
50479,61924
50479,16169
50479,18139
50479,53356
60398,61924
45159,8545
45159,51022
